symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
4075.T,2025-12-29,GC,D,0,-20,-15,-15,25,-10,-10,-10,830,812,-2.1687,5,28.68,0.4,-5.71
4345.T,2025-12-17,GC,A,83,20,10,15,15,0,8,15,1000,1011,1.1,5,68.25,1,11.07
4783.T,2025-12-29,GC,C,53,20,0,-5,15,0,8,15,3035,3200,5.4366,5,76.24,0.81,9.2
300A.T,2025-12-09,GC,B,65,20,20,-15,25,10,-10,15,2943,2948,0.1699,5,41.04,2.08,7.42
2207.T,2025-12-01,GC,C,58,20,10,-5,0,10,8,15,2314,2338,1.0372,5,70.1,1.21,6.04
9216.T,2025-12-31,GC,A,83,20,10,-5,25,10,8,15,1640,1630,-0.6098,4,81.38,1.37,7.47
9955.T,2025-12-31,GC,A,93,20,20,-5,25,10,8,15,2880,3025,5.0347,4,79.11,2.23,6.81
7635.T,2025-12-18,GC,C,40,20,10,-5,25,-15,-10,15,1708,1694,-0.8197,5,85.71,1.05,22.47
8425.T,2025-12-16,GC,A,100,20,10,15,25,10,8,15,1383,1423,2.8923,5,59.34,1.19,6.47
2046.T,2025-12-02,GC,B,65,0,10,15,25,10,-10,15,32180,31990,-0.5904,5,58.2,1.12,6.02
1898.T,2025-12-23,GC,B,75,10,10,15,25,10,-10,15,1632,1649,1.0417,5,60.33,1.1,5.26
5393.T,2025-12-15,GC,B,63,20,0,-5,25,0,8,15,2228.3,2219.3,-0.4039,5,71.05,0.94,14.04
9416.T,2025-12-29,GC,A,85,20,10,15,25,10,-10,15,1302,1273,-2.2273,5,51.82,1.36,4.54
9073.T,2025-12-17,GC,C,58,20,-15,-5,25,10,8,15,1368,1406,2.7778,5,70.34,0.69,5.41
6727.T,2025-12-29,GC,C,58,10,0,15,0,10,8,15,813,808,-0.615,5,51.85,0.94,0.66
6470.T,2025-12-30,GC,C,55,20,10,-5,25,0,-10,15,816,860,5.3922,5,79.12,1.04,12.49
4188.T,2025-12-17,GC,A,83,20,0,15,15,10,8,15,890.2,913.4,2.6062,5,56.39,0.87,3.81
2395.T,2025-12-31,GC,D,15,10,0,-15,25,-10,-10,15,1622,1643,1.2947,4,21.73,0.93,-0.62
4766.T,2025-12-31,GC,D,0,-10,0,-15,25,-10,-10,15,273,264,-3.2967,4,19.35,0.92,-2.99
9715.T,2025-12-08,GC,C,43,10,-15,15,0,10,8,15,3695,3760,1.7591,5,54.12,0.66,1.4
3422.T,2025-12-02,GC,C,53,20,-15,15,25,-15,8,15,456,436,-4.386,5,59.34,0.68,24.05
6165.T,2025-12-23,GC,B,65,20,0,15,25,0,-10,15,492,490,-0.4065,5,58.33,0.81,12.18
5208.T,2025-12-28,GC,B,75,20,0,15,25,10,-10,15,1726,1739,0.7532,4,52.63,0.87,4.18
7570.T,2025-12-28,GC,B,65,10,0,15,25,10,-10,15,1303,1300,-0.2302,4,52.75,0.74,4.55
5707.T,2025-12-10,GC,A,100,10,20,15,25,10,8,15,725,771,6.3448,5,58.55,1.79,5.8
2032.T,2025-12-09,GC,C,50,10,-15,15,25,10,-10,15,6066,6094,0.4616,5,55.63,0.51,4.71
2331.T,2025-12-01,GC,A,93,20,10,15,15,10,8,15,1204,1215,0.9136,5,61.76,1.26,6.39
6371.T,2025-12-16,GC,A,93,20,10,15,15,10,8,15,2239,2257,0.8039,5,58.08,1.08,3.03
9763.T,2025-12-09,GC,C,55,20,0,-5,25,10,-10,15,1248.3,1275,2.1389,5,70.32,0.96,6.88
8278.T,2025-12-21,GC,A,93,10,10,15,25,10,8,15,2073,2118,2.1708,5,51.83,1.2,3.66
7445.T,2025-12-16,GC,C,50,20,-15,15,15,10,-10,15,293,303,3.413,5,50,0.64,5.02
1573.T,2025-12-01,GC,A,93,10,10,15,25,10,8,15,7723,7712,-0.1424,5,64.63,1.41,3.76
7047.T,2025-12-24,GC,A,93,10,20,5,25,10,8,15,2115,2119,0.1891,4,45.7,1.61,5.91
253A.T,2025-12-11,GC,D,0,-20,0,5,25,-10,-10,-10,979,971,-0.8172,5,46.23,0.9,-6.39
3774.T,2025-12-30,GC,D,5,-20,0,-15,25,10,-10,15,2765.5,2711,-1.9707,5,33.85,0.78,0.14
4887.T,2025-12-16,GC,D,38,20,0,-5,15,-15,8,15,2328.5,2373.5,1.9326,5,86.3,0.84,18.18
6912.T,2025-12-11,GC,B,68,20,-15,15,25,0,8,15,1858,1865,0.3767,5,62.37,0.65,11.64
4678.T,2025-12-30,GC,A,83,10,0,15,25,10,8,15,301,307,1.9934,5,70,0.92,3.38
8628.T,2025-12-31,GC,C,58,20,-15,-5,25,10,8,15,865,871,0.6936,4,76.92,0.63,7.6
9793.T,2025-12-18,GC,D,25,10,0,-15,15,10,-10,15,3410,3450,1.173,5,41.53,0.87,0.71
4486.T,2025-12-25,GC,A,85,10,20,15,25,10,-10,15,749,706,-5.741,3,59.46,1.65,2.48
9612.T,2025-12-31,GC,C,55,10,10,-5,25,-15,15,15,1918,1878,-2.0855,4,72.16,1.44,33.4
6543.T,2025-12-28,GC,A,85,10,20,15,25,10,-10,15,1274,1283,0.7064,4,56.32,1.51,3.19
7284.T,2025-12-30,GC,C,53,-20,0,15,25,10,8,15,1222,1229,0.5728,5,57.89,0.78,1.18
1776.T,2025-12-08,GC,A,100,10,20,15,25,10,8,15,1541,1540,-0.0649,5,69.08,3.01,4.76
1828.T,2025-12-15,GC,A,100,10,10,15,25,10,15,15,2483,2500,0.6847,5,56.16,1.49,3.52
8585.T,2025-12-30,GC,A,100,20,10,15,25,10,8,15,1065,1092,2.5352,5,61.43,1.02,4.74
3557.T,2025-12-25,GC,B,65,10,20,-5,25,10,-10,15,973,986,1.3361,3,71.43,1.98,2.82
6278.T,2025-12-11,GC,C,50,20,-15,15,25,0,-10,15,8730,8160,-6.5292,5,55.26,0.57,8.21
7077.T,2025-12-07,GC,B,63,10,0,5,15,10,8,15,1067,1066,-0.0937,5,49.02,0.96,1.09
4486.T,2025-12-17,GC,C,45,20,0,-15,25,10,-10,15,750,751,0.1333,5,39.58,0.92,3.19
2784.T,2025-12-17,GC,A,100,20,10,15,25,10,8,15,2420,2437.5,0.7231,5,62.1,1.03,7.67
7554.T,2025-12-18,GC,B,75,20,10,5,25,10,-10,15,1115,1134,1.704,5,47,1.04,2.8
7908.T,2025-12-31,GC,D,0,-20,0,-15,25,-10,-10,-10,254,268,5.5118,4,41.18,0.74,-1.37
8951.T,2025-12-03,GC,C,40,10,-15,5,25,10,-10,15,144700,142400,-1.5895,5,46.35,0.68,1.27
3077.T,2025-12-23,GC,D,35,-20,0,15,25,10,15,-10,462,501,8.4416,5,53.98,0.82,5.9
7911.T,2025-12-09,GC,D,33,20,-15,-5,25,-15,8,15,4795,4750,-0.9385,5,70.58,0.7,20.61
9051.T,2025-12-21,GC,C,50,20,-15,5,25,10,-10,15,1466,1450,-1.0914,5,47.87,0.29,2.91
2681.T,2025-12-03,GC,D,5,0,0,-15,25,-10,-10,15,1651,1768,7.0866,5,38.81,0.99,-1.26
4920.T,2025-12-15,GC,B,63,20,0,-5,15,10,8,15,1134,1144,0.8818,5,76.83,0.71,3.53
147A.T,2025-12-14,GC,C,53,20,0,-5,15,0,8,15,1145,1270,10.917,5,70.48,0.78,12.91
2181.T,2025-12-09,GC,C,40,20,0,5,0,10,-10,15,279,289.3,3.6918,5,47.99,0.75,2.05
9976.T,2025-12-22,GC,A,83,20,20,-5,15,10,8,15,1101,1037,-5.8129,5,80.87,3.16,6.17
5351.T,2025-12-30,GC,C,48,20,-15,-5,25,0,8,15,2115,2155,1.8913,5,72.83,0.69,9.82
4425.T,2025-12-23,GC,D,20,10,-15,-15,25,10,-10,15,1152,1262,9.5486,5,40.61,0.25,7.39
5834.T,2025-12-29,GC,B,63,20,0,-5,25,0,8,15,2895,2935,1.3817,5,70.63,0.94,12.52
3001.T,2025-12-21,GC,B,65,20,20,-15,25,10,-10,15,2907,2922,0.516,5,30.56,3.77,2.5
7378.T,2025-12-31,GC,C,43,20,0,15,0,10,8,-10,1500,1680,12,4,52.3,0.72,4.11
9991.T,2025-12-14,GC,C,40,10,-15,15,15,10,-10,15,1435,1427,-0.5575,5,51.63,0.62,1.24
3796.T,2025-12-22,GC,D,20,-20,-15,15,25,10,15,-10,261,256.5,-1.7241,5,55.29,0.62,2.24
6632.T,2025-12-07,GC,D,0,-20,0,-15,25,-10,-10,15,1183,1206.5,1.9865,5,37.11,0.82,-4.87
9946.T,2025-12-16,GC,D,35,10,0,-15,25,10,-10,15,2069,2129,2.9,5,43.29,0.81,2.01
9763.T,2025-12-17,GC,B,75,20,0,15,25,10,-10,15,1266.7,1285,1.4447,5,52.49,0.87,7.56
8919.T,2025-12-10,GC,B,65,20,0,15,25,0,-10,15,3180,3075,-3.3019,5,68.48,0.99,13.82
6309.T,2025-12-25,GC,B,60,20,-15,15,25,10,-10,15,1750,1789,2.2286,3,60.25,0.27,4.66
7885.T,2025-12-28,GC,C,48,20,-15,-5,15,10,8,15,785,799,1.7834,4,71.01,0.45,3.18
4826.T,2025-12-09,GC,A,100,20,10,15,25,10,8,15,525,518,-1.3333,5,58.39,1.18,5.77
9955.T,2025-12-22,GC,B,63,20,0,-5,15,10,8,15,2760,2830,2.5362,5,80.19,0.8,3.93
2814.T,2025-12-18,GC,B,73,20,20,-5,15,0,8,15,3145.5,3181.8,1.154,5,75.51,2.43,8.01
4634.T,2025-12-28,GC,B,75,20,0,15,25,10,-10,15,3455,3540,2.4602,4,64.29,0.79,7.34
2288.T,2025-12-11,GC,B,75,20,0,15,25,10,-10,15,2123,2219,4.5219,5,50.57,0.97,5.21
1720.T,2025-12-01,GC,C,48,20,10,-5,0,0,8,15,1280,1279,-0.0781,5,95.49,1.07,14.52
7893.T,2025-12-24,GC,D,15,-20,10,-15,25,10,-10,15,1139,1146,0.6146,4,37.98,1.14,0.28
4570.T,2025-12-09,GC,B,70,20,20,15,25,-15,-10,15,1785,1613,-9.6359,5,56.92,2.29,122.9
9029.T,2025-12-11,GC,D,0,-20,-15,-15,25,10,-10,15,1760,1811,2.8977,5,16.81,0.63,0.43
7585.T,2025-12-07,GC,B,68,10,-15,15,25,10,8,15,431,430,-0.232,5,59.68,0.48,3.64
6539.T,2025-12-25,GC,C,48,10,10,-5,0,10,8,15,1044,1042,-0.1916,3,76.4,1.37,4.07
9640.T,2025-12-11,GC,B,73,20,10,-5,25,0,8,15,2141,2211,3.2695,5,81.19,1.1,9.96
3292.T,2025-12-17,GC,B,73,10,0,5,25,10,8,15,135600,136600,0.7375,5,45,0.77,2.7
1828.T,2025-12-07,GC,D,0,10,-15,-15,0,10,-10,-10,2428,2483,2.2652,5,43.27,0.49,0.6
8227.T,2025-12-03,GC,B,68,20,0,15,0,10,8,15,3678.3,3735,1.5415,5,64.37,0.71,4.91
8439.T,2025-12-10,GC,B,60,20,-15,15,25,10,-10,15,1961.5,2012.5,2.6001,5,64.81,0.64,3.58
3221.T,2025-12-15,GC,B,65,20,0,15,25,0,-10,15,2958,2943,-0.5071,5,52.86,0.98,9.52
6862.T,2025-12-25,GC,B,75,20,20,-5,25,-15,15,15,1515,1455,-3.9604,3,77.82,3.23,51.78
1904.T,2025-12-30,GC,B,73,20,0,-5,25,10,8,15,4550,4690,3.0769,5,80,0.91,6.59
3053.T,2025-12-30,GC,D,15,0,10,-15,25,-10,-10,15,175,174,-0.5714,5,27.27,1.4,-4.19
8904.T,2025-12-29,GC,B,73,10,10,-5,25,10,8,15,857,871,1.6336,5,78.43,1.17,3.85
7181.T,2025-12-10,GC,A,83,20,0,15,15,10,8,15,1457,1527.7,4.8524,5,64.14,0.97,4.96
303A.T,2025-12-29,GC,D,0,-20,0,-15,25,-10,-10,15,919,922,0.3264,5,14.2,0.75,-8.21
3850.T,2025-12-02,GC,C,55,20,0,5,15,10,-10,15,3960,3920,-1.0101,5,45.78,0.93,1.83
1383.T,2025-12-28,GC,B,73,10,10,-5,25,10,8,15,3165,3200,1.1058,4,86.67,1.01,4.27
8919.T,2025-12-03,GC,C,48,20,-15,-5,25,0,8,15,3135,3180,1.4354,5,74.78,0.68,13.62
5699.T,2025-12-14,GC,D,0,-20,-15,5,25,-10,-10,15,1388,1392,0.2882,5,46.34,0.46,-0.03
7477.T,2025-12-23,GC,C,58,20,10,-5,25,-15,8,15,1487,1470,-1.1432,5,88.74,1.17,17.2
9065.T,2025-12-11,GC,C,50,20,-15,5,25,10,-10,15,8430,8498,0.8066,5,47.71,0.59,2.72
4678.T,2025-12-28,GC,B,63,10,0,-5,25,10,8,15,302,306,1.3245,4,81.82,0.84,3.79
3634.T,2025-12-30,GC,D,0,0,-15,-15,25,-10,-10,15,692,662,-4.3353,5,39.46,0.17,-2.73
3562.T,2025-12-03,GC,C,48,20,-15,-5,15,10,8,15,2286,2337,2.231,5,70.74,0.58,4.74
3788.T,2025-12-01,GC,A,93,20,0,15,25,10,8,15,2358,2361,0.1272,5,65.12,0.89,5.98
7640.T,2025-12-29,GC,C,50,20,-15,15,25,0,-10,15,216,222,2.7778,5,60.12,0.13,14.24
3470.T,2025-12-14,GC,D,25,0,20,-15,25,-10,-10,15,111600,111100,-0.448,5,40.43,1.89,-0.25
2676.T,2025-12-23,GC,B,65,10,0,15,25,10,-10,15,2144,2119,-1.166,5,66.91,0.71,7.08
7752.T,2025-12-03,GC,A,83,10,0,15,25,10,8,15,1382,1394.5,0.9045,5,51.98,0.76,2.5
7949.T,2025-12-30,GC,B,73,10,10,-5,25,10,8,15,2745,2827,2.9872,5,71.19,1.19,6.23
8276.T,2025-12-25,GC,D,15,-10,20,-15,25,-10,-10,15,2856,2883,0.9454,3,39.04,4.31,-1.61
6866.T,2025-12-29,GC,A,93,20,10,15,15,10,8,15,6180,6140,-0.6472,5,56.94,1.15,2.64
4673.T,2025-12-03,GC,D,5,-20,20,-15,25,-10,-10,15,4355,4480,2.8703,5,29.5,1.68,-5.46
9073.T,2025-12-10,GC,C,40,10,-15,15,15,10,-10,15,1329,1375,3.4612,5,59.56,0.28,1.25
3543.T,2025-12-25,GC,D,8,0,-15,15,0,10,8,-10,3030,3035,0.165,3,57.01,0.39,0.33
8283.T,2025-12-21,GC,A,100,20,10,15,25,10,8,15,4858,4845,-0.2676,5,68.86,1.06,4.97
7012.T,2025-12-07,GC,B,60,-20,0,15,25,10,15,15,2192,2381,8.6223,5,53.29,0.93,6.25
4046.T,2025-12-31,GC,C,50,20,0,15,25,-15,-10,15,2241,2220,-0.9371,4,54.82,0.88,15.78
4205.T,2025-12-25,GC,B,78,20,-15,15,25,10,8,15,1800,1789.5,-0.5833,3,69.21,0.41,6.09
2038.T,2025-12-08,GC,B,65,-10,20,15,25,10,-10,15,1491,1394,-6.5057,5,54.07,2.28,1.4
4641.T,2025-12-31,GC,D,18,10,-15,15,0,10,8,-10,2683,2709,0.9691,4,54.71,0.49,0.15
368A.T,2025-12-21,GC,A,100,20,0,15,25,10,15,15,1557,1564,0.4496,5,56.06,0.71,6.64
6255.T,2025-12-07,GC,D,5,-20,0,-15,25,10,-10,15,695,713,2.5899,5,43.01,0.83,1.16
5695.T,2025-12-24,GC,D,25,0,20,-15,25,-10,-10,15,2260,2323,2.7876,4,33.06,1.74,-1.27
9319.T,2025-12-31,GC,B,68,20,-15,15,15,10,8,15,1447,1559,7.7402,4,64,0.68,4.7
7943.T,2025-12-16,GC,C,48,20,-15,-5,25,0,8,15,3170,3230,1.8927,5,71.22,0.67,10.1
6699.T,2025-12-02,GC,D,35,20,-15,15,0,10,-10,15,594,580,-2.3569,5,59.8,0.57,2.15
9536.T,2025-12-31,GC,C,48,20,10,-5,15,-15,8,15,2239,2237,-0.0893,4,91.43,1,15.96
7460.T,2025-12-29,GC,B,73,20,10,-5,25,0,8,15,3515,3520,0.1422,5,79.52,1.11,10.24
6853.T,2025-12-23,GC,A,100,20,20,15,25,0,15,15,752,739,-1.7287,5,67.59,3.91,8.09
9795.T,2025-12-17,GC,D,0,-20,-15,-15,25,-10,-10,15,2383,2394,0.4616,5,30.14,0.46,-1.02
5582.T,2025-12-29,GC,D,0,-20,0,-15,25,-10,-10,15,2667,2672,0.1875,5,35.53,0.98,-0.04
8005.T,2025-12-17,GC,C,48,20,-15,-5,25,0,8,15,1306,1333,2.0674,5,70.06,0.54,11.32
1499.T,2025-12-30,GC,A,83,10,10,15,15,10,8,15,9040,9168,1.4159,5,62.63,1.37,1.07
7718.T,2025-12-01,GC,D,33,20,-15,-5,25,-15,8,15,2220,2204,-0.7207,5,89.88,0.41,24.87
4552.T,2025-12-11,GC,B,68,20,-15,15,25,0,8,15,732,731,-0.1366,5,66.44,0.44,13.28
4177.T,2025-12-08,GC,B,65,20,20,-15,25,10,-10,15,1363,1372,0.6603,5,41.08,2.51,7.83
6336.T,2025-12-29,GC,B,68,20,20,-5,25,-15,8,15,781,779,-0.2561,5,90.78,1.64,15.1
3159.T,2025-12-31,GC,D,0,0,0,-15,15,10,-10,-10,337,343,1.7804,4,24,0.71,0.03
3437.T,2025-12-31,GC,D,23,20,-15,-15,25,-15,8,15,3480,3365,-3.3046,4,31.25,0.05,16.21
8147.T,2025-12-14,GC,A,100,20,20,15,25,0,15,15,1371,1300,-5.1787,5,57.4,2.02,11.14
3521.T,2025-12-31,GC,B,73,20,10,-5,25,0,8,15,178,182,2.2472,4,76.47,1.04,10.33
8174.T,2025-12-02,GC,C,50,20,-15,5,25,10,-10,15,3014,3006,-0.2654,5,46.69,0.66,5.23
1939.T,2025-12-16,GC,A,85,20,20,5,25,10,-10,15,1483,1530,3.1693,5,47.69,1.8,5.95
253A.T,2025-12-04,GC,D,0,-20,-15,-15,25,-10,-10,-10,1020,979,-4.0196,5,25.63,0.18,-3.19
2264.T,2025-12-16,GC,C,55,20,10,-15,25,10,-10,15,3681,3724,1.1682,5,34.45,1.09,4.6
9621.T,2025-12-21,GC,A,93,10,10,15,25,10,8,15,3040,2975,-2.1382,5,53.22,1.16,3.25
7947.T,2025-12-15,GC,B,65,10,10,5,25,10,-10,15,2644,2600,-1.6641,5,47.6,1.09,1.9
3682.T,2025-12-03,GC,B,68,10,-15,15,25,10,8,15,647,661,2.1638,5,65,0.44,5.05
8085.T,2025-12-29,GC,C,48,20,-15,-5,25,0,8,15,3960,3920,-1.0101,5,73.4,0.58,9.66
4579.T,2025-12-02,GC,C,58,20,20,-5,15,-15,8,15,1105,1301,17.7376,5,89.6,10,88.18
5941.T,2025-12-21,GC,D,23,10,-15,-5,0,10,8,15,2470,2628,6.3968,5,71.95,0.63,2.35
7462.T,2025-12-14,GC,B,60,20,-15,15,25,10,-10,15,510,521,2.1569,5,52,0.61,7.35
1689.T,2025-12-02,GC,A,95,20,20,15,25,-15,15,15,1176,1152,-2.0408,5,67.63,1.55,17.08
7739.T,2025-12-25,GC,D,35,20,-15,15,25,-15,-10,15,3640,3640,0,3,66.67,0.53,23.52
147A.T,2025-12-23,GC,C,58,20,10,-5,25,-15,8,15,1284,1239,-3.5047,5,90.14,1.1,27.55
3989.T,2025-12-31,GC,C,50,20,-15,15,25,0,-10,15,1160,1208,4.1379,4,54.12,0.55,14
7537.T,2025-12-18,GC,C,55,10,10,5,15,10,-10,15,1200,1277,6.4167,5,47.88,1.45,1.28
4553.T,2025-12-02,GC,D,38,20,0,-5,0,0,8,15,3225,3415,5.8915,5,80.56,0.78,8.93
7747.T,2025-12-18,GC,C,50,20,0,15,25,-15,-10,15,3019,2942.5,-2.534,5,60.82,0.83,15.53
2676.T,2025-12-24,GC,B,75,20,0,15,25,10,-10,15,2142,2119,-1.0738,4,60.26,0.71,6.83
4261.T,2025-12-16,GC,C,40,20,20,-15,25,-15,-10,15,4415,4565,3.3975,5,38.42,3.24,28.89
7946.T,2025-12-03,GC,D,30,20,-15,-15,25,10,-10,15,394.4,374,-5.1724,5,27.25,0.26,5.92
7460.T,2025-12-31,GC,B,68,20,-15,15,25,0,8,15,3385,3520,3.9882,4,68.54,0.36,8.4
4534.T,2025-12-21,GC,A,85,20,20,5,25,10,-10,15,3360,3470,3.2738,5,49.11,1.94,6.31
6505.T,2025-12-02,GC,D,0,-20,0,-15,25,-10,-10,-10,1915,1946,1.6188,5,37.76,0.72,-3.27
6072.T,2025-12-15,GC,A,83,20,20,-5,25,0,8,15,186,180,-3.2258,5,76.67,1.75,12.74
7554.T,2025-12-11,GC,B,65,20,20,-15,25,10,-10,15,1088,1115,2.4816,5,40.88,1.81,0.7
9685.T,2025-12-15,GC,D,25,10,0,5,15,-10,-10,15,656,662,0.9146,5,47.73,0.8,-0.27
5596.T,2025-12-18,GC,D,35,20,-15,15,25,-15,-10,15,1795,1783,-0.6685,5,66.67,0.11,22.17
4527.T,2025-12-31,GC,B,78,20,-15,15,25,10,8,15,2624,2577,-1.7912,4,66.67,0.62,5.34
6844.T,2025-12-29,GC,A,83,20,0,15,15,10,8,15,3360,3405,1.3393,5,55.36,0.93,3.44
4572.T,2025-12-11,GC,C,43,20,20,-5,0,-15,8,15,384,359,-6.5104,5,88.89,1.75,74.08
6539.T,2025-12-29,GC,A,93,10,20,15,15,10,8,15,1040,1054,1.3462,5,69.9,1.58,3.55
8630.T,2025-12-30,GC,B,65,20,0,15,25,0,-10,15,5336,5633,5.566,5,68.4,0.83,10.39
9842.T,2025-12-09,GC,C,50,20,-15,15,15,10,-10,15,1880,1909,1.5426,5,59.83,0.65,1.98
1882.T,2025-12-24,GC,B,78,20,-15,15,25,10,8,15,1690,1713,1.3609,4,67.96,0.58,6.18
3151.T,2025-12-28,GC,B,73,20,0,-5,25,10,8,15,1384,1440,4.0462,4,78.95,0.85,6.04
9991.T,2025-12-21,GC,C,55,0,0,15,25,10,-10,15,1427,1466,2.733,5,52.52,0.87,2.18
4345.T,2025-12-31,GC,B,68,20,-15,15,25,0,8,15,1047,1065,1.7192,4,68.97,0.51,14.75
9889.T,2025-12-28,GC,C,55,20,0,5,25,0,-10,15,1620,1612,-0.4938,4,48.07,0.75,14.38
5901.T,2025-12-17,GC,B,60,20,-15,15,25,10,-10,15,3791,3827,0.9496,5,56.08,0.64,6.84
3076.T,2025-12-23,GC,A,100,20,10,15,25,10,8,15,2840,2828,-0.4225,5,64.95,1.42,4.41
5976.T,2025-12-25,GC,B,68,20,-15,15,15,10,8,15,1250,1275,2,3,69.23,0.43,3.05
2459.T,2025-12-03,GC,D,0,-20,10,-15,25,-10,-10,15,245,286,16.7347,5,21.3,1.47,-9.08
6489.T,2025-12-28,GC,A,100,10,10,15,25,10,15,15,2046,2107,2.9814,4,51.16,1.06,5.96
3810.T,2025-12-02,GC,D,0,-20,-15,-15,25,-10,-10,-10,303,303,0,5,31.14,0.3,-13.66
3001.T,2025-12-14,GC,A,85,20,10,15,25,10,-10,15,3045,2907,-4.532,5,60.84,1.17,7.8
6351.T,2025-12-17,GC,C,45,20,0,-15,25,10,-10,15,2167,2155,-0.5538,5,41.67,0.96,5.64
8160.T,2025-12-25,GC,A,83,10,0,15,25,10,8,15,2539,2544,0.1969,3,58.59,0.86,2.54
7477.T,2025-12-18,GC,A,83,20,20,-5,25,0,8,15,1426,1483,3.9972,5,82.99,1.84,12.73
8159.T,2025-12-29,GC,B,75,20,0,15,25,10,-10,15,3050,3180,4.2623,5,50,0.73,4.56
2492.T,2025-12-25,GC,C,48,20,0,-5,25,-15,8,15,434,424,-2.3041,3,83.33,0.88,23.72
4553.T,2025-12-17,GC,C,58,20,10,-5,25,-15,8,15,3630,3685,1.5152,5,81.51,1.14,20.12
9405.T,2025-12-08,GC,C,58,20,-15,-5,25,10,8,15,823,850,3.2807,5,71.43,0.66,7.57
2002.T,2025-12-23,GC,A,83,10,0,15,25,10,8,15,1902,1922,1.0515,5,64.73,0.77,4.04
9610.T,2025-12-31,GC,B,70,20,20,15,25,-15,-10,15,260,258,-0.7692,4,56.49,5.67,40.05
4288.T,2025-12-23,GC,C,45,20,10,-15,25,0,-10,15,647,676,4.4822,5,34.96,1.14,12.48
9759.T,2025-12-11,GC,B,65,20,0,5,25,10,-10,15,3481,3505,0.6895,5,47.21,0.74,2.24
1764.T,2025-12-23,GC,B,60,20,-15,15,25,10,-10,15,2861,2910,1.7127,4,51.38,0.47,5.28
8957.T,2025-12-09,GC,C,55,0,0,15,25,10,-10,15,201600,204400,1.3889,5,53.52,0.89,0.82
6183.T,2025-12-21,GC,A,100,20,10,15,25,10,8,15,1421,1445,1.689,5,54.5,1.39,6.42
9057.T,2025-12-02,GC,C,48,-10,-15,15,25,10,8,15,3210,3225,0.4673,5,57.41,0.38,1.51
2327.T,2025-12-22,GC,B,68,20,0,15,25,-15,8,15,4400,4481,1.8409,5,65.84,0.99,16.4
6458.T,2025-12-22,GC,A,93,20,10,15,25,0,8,15,1430,1430,0,5,57.32,1.02,8.5
2493.T,2025-12-09,GC,B,63,10,0,-5,25,10,8,15,947,945,-0.2112,5,72.22,0.96,1.58
3191.T,2025-12-30,GC,C,40,10,-15,5,25,10,-10,15,2130,2135,0.2347,5,46.15,0.62,0.09
7946.T,2025-12-04,GC,D,30,20,-15,-15,25,10,-10,15,391,389.6,-0.3581,5,31.43,0.12,4.84
4080.T,2025-12-17,GC,D,0,-20,-15,-5,25,10,-10,15,416,417,0.2404,5,75,0.32,2.35
7925.T,2025-12-29,GC,A,88,20,20,15,0,10,8,15,2249,2279,1.3339,5,69.87,1.72,5.73
7012.T,2025-12-04,GC,C,45,-20,10,15,25,10,-10,15,2136,2248,5.2434,5,50,1.12,6.19
4547.T,2025-12-08,GC,D,33,20,-15,-5,0,10,8,15,4575,4595,0.4372,5,73.65,0.53,6.05
2253.T,2025-12-04,GC,C,50,10,-15,15,25,10,-10,15,1177,1173,-0.3398,5,52.14,0.14,3.63
9083.T,2025-12-21,GC,A,83,10,10,15,15,10,8,15,1931,1950,0.9839,5,50,1.42,1.33
1982.T,2025-12-22,GC,A,100,20,10,15,25,10,8,15,2322.5,2387.5,2.7987,5,51.83,1.21,3.72
8511.T,2025-12-08,GC,B,68,20,-15,15,15,10,8,15,1968,2002,1.7276,5,66.27,0.65,6.71
6548.T,2025-12-03,GC,D,0,-20,-15,-15,25,-10,-10,-10,134,132,-1.4925,5,21.62,0.64,-13.65
4526.T,2025-12-24,GC,C,58,10,-15,15,15,10,8,15,2950,2967,0.5763,4,62.64,0.62,2.15
5386.T,2025-12-01,GC,D,20,10,-15,-15,25,10,-10,15,416,412,-0.9615,5,35.48,0.2,0.73
3030.T,2025-12-23,GC,C,48,20,-15,-5,25,0,8,15,857,925,7.9347,5,75.37,0.46,8.52
5449.T,2025-12-25,GC,B,75,20,10,5,25,10,-10,15,2822,2779,-1.5237,3,45.45,1.15,4.41
5391.T,2025-12-23,GC,A,83,20,20,-5,15,10,8,15,1321,1404,6.2831,5,80,2.23,5.18
4521.T,2025-12-28,GC,C,48,20,-15,-5,25,0,8,15,4005,4075,1.7478,4,75.96,0.5,8.73
6482.T,2025-12-17,GC,D,30,20,-15,-5,25,0,-10,15,712,699,-1.8258,5,75,0.31,10.6
5445.T,2025-12-25,GC,C,48,20,0,-5,0,10,8,15,2020,2060,1.9802,3,72.41,0.79,4.98
9446.T,2025-12-31,GC,D,0,-20,-15,5,25,0,-10,15,686,687,0.1458,4,46.02,0.51,13.26
4634.T,2025-12-24,GC,B,68,20,-15,15,25,0,8,15,3525,3440,-2.4113,4,70,0.66,8.42
6912.T,2025-12-09,GC,B,63,20,0,-5,25,0,8,15,1886,1860,-1.3786,5,70.05,0.98,13.75
1982.T,2025-12-01,GC,B,78,20,10,15,0,10,8,15,2302.5,2265,-1.6287,5,55.56,1.06,2.66
