symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
5582.T,2025-06-11,GC,C,58,20,20,-5,15,-15,8,15,3005,2648,-11.8802,10,76.86,4.31,25.16
7525.T,2025-06-09,GC,C,43,10,-15,15,0,10,8,15,3025,2969,-1.8512,10,54.01,0.59,2.4
7625.T,2025-06-30,GC,D,0,0,-15,-15,25,-10,-10,15,346,336,-2.8902,10,34.88,0.03,-0.97
7760.T,2025-06-09,GC,D,35,20,-15,15,25,-15,-10,15,1836,1767,-3.7582,10,67.14,0.41,18.08
2597.T,2025-06-05,GC,A,90,0,10,15,25,10,15,15,915,919,0.4372,10,63.16,1.05,1.34
2250.T,2025-06-10,GC,A,95,20,20,15,25,10,-10,15,248.7,247.2,-0.6031,10,59.92,80.62,3.8
1620.T,2025-06-24,GC,D,0,-10,-15,-15,25,10,-10,15,27800,28610,2.9137,10,44.15,0.01,1.71
7723.T,2025-06-08,GC,C,48,20,-15,-5,25,0,8,15,2205,2194,-0.4989,10,70.34,0.7,11.15
3928.T,2025-06-22,GC,A,100,20,20,15,25,10,8,15,249,247,-0.8032,10,52.54,1.96,6.06
7320.T,2025-06-11,GC,C,48,20,0,-5,25,-15,8,15,1710,1665,-2.6316,10,72.09,0.91,17.84
8031.T,2025-06-15,GC,B,65,10,10,5,25,10,-10,15,2971.5,2947,-0.8245,10,48.26,1.44,2.38
8133.T,2025-06-15,GC,A,100,20,10,15,25,10,8,15,1738,1726,-0.6904,10,67.42,1.11,7.95
6864.T,2025-06-29,GC,C,50,20,-15,15,25,0,-10,15,1372,1299,-5.3207,10,51.33,0.67,11.17
7581.T,2025-06-25,GC,C,40,10,-15,15,25,0,-10,15,5020,4975,-0.8964,10,58.17,0.69,8.8
1890.T,2025-06-04,GC,C,58,20,-15,-5,25,10,8,15,1452,1465,0.8953,10,70.68,0.4,7.98
5532.T,2025-06-16,GC,D,33,20,-15,-5,25,-15,8,15,2145,2123,-1.0256,10,76.02,0.49,44.14
7646.T,2025-06-15,GC,C,55,10,0,15,15,10,-10,15,1491,1493,0.1341,10,56.31,0.9,0.58
4072.T,2025-06-10,GC,A,83,10,0,15,25,10,8,15,2600,2693,3.5769,10,66.55,0.77,3.14
6817.T,2025-06-19,GC,D,15,-20,10,-15,25,10,-10,15,987,956,-3.1408,10,36.84,1.16,3.96
6023.T,2025-06-15,GC,B,75,20,-15,15,25,0,15,15,1910,2289,19.8429,10,63.76,0.59,9.47
8914.T,2025-06-22,GC,C,48,20,-15,-5,25,0,8,15,1184,1179,-0.4223,10,76.54,0.69,13.69
246A.T,2025-06-08,GC,B,78,20,10,15,0,10,8,15,723,764,5.6708,10,54.19,1.33,5.13
9932.T,2025-06-11,GC,D,5,20,-15,-15,25,-15,-10,15,1701,1654,-2.7631,10,39.75,0.52,17.48
3103.T,2025-06-29,GC,B,73,20,20,-5,15,0,8,15,175,180,2.8571,10,78.57,1.61,14.8
9107.T,2025-06-12,GC,D,35,10,0,-15,25,10,-10,15,2057.5,2037,-0.9964,10,28.7,0.8,0.34
7120.T,2025-06-29,GC,B,73,10,20,-5,25,0,8,15,762,794.7,4.2913,10,72.29,1.53,8.64
6626.T,2025-06-16,GC,B,75,20,10,15,25,0,-10,15,1973,2074,5.1191,10,69.41,1.31,11.62
4220.T,2025-06-11,GC,C,53,20,0,-5,15,0,8,15,1138,1093,-3.9543,10,87.06,0.84,9.11
7590.T,2025-06-09,GC,D,30,-10,-15,15,25,10,-10,15,409,411,0.489,10,51.28,0.36,0.66
8154.T,2025-06-22,GC,B,75,0,20,15,25,10,-10,15,2609,2785,6.7459,10,50.52,2.67,1.39
6929.T,2025-06-22,GC,D,5,-20,20,-15,25,-10,-10,15,2799,2742,-2.0364,10,28.67,2.5,-0.23
3905.T,2025-06-23,GC,D,35,20,-15,15,25,-15,-10,15,2150,2386,10.9767,10,61.42,0.26,86.26
6617.T,2025-06-03,GC,C,45,20,0,-15,25,10,-10,15,2175,2216,1.8851,10,30.91,0.81,3.71
2653.T,2025-06-12,GC,B,73,10,10,-5,25,10,8,15,2664,2760,3.6036,10,100,1.36,5.72
9201.T,2025-06-08,GC,A,83,20,0,15,25,0,8,15,2943.5,2778.5,-5.6056,10,63.02,0.71,11.22
9312.T,2025-06-26,GC,B,75,20,0,15,25,10,-10,15,2520,2730,8.3333,10,55.04,0.8,7.64
7643.T,2025-06-16,GC,B,63,10,0,-5,25,10,8,15,1460,1554,6.4384,10,73.44,0.72,5.57
3841.T,2025-06-29,GC,C,40,0,-15,15,25,10,-10,15,1356,1342,-1.0324,10,58.55,0.08,2.15
8795.T,2025-06-19,GC,D,35,10,0,-15,25,10,-10,15,3239,3186,-1.6363,10,43.17,0.83,5.09
7133.T,2025-06-30,GC,C,55,-20,20,15,25,10,-10,15,1454,1347,-7.359,10,51.32,2.92,4.62
6330.T,2025-06-24,GC,B,68,20,10,15,0,0,8,15,740,1006,35.9459,10,69.29,1.06,9.2
4736.T,2025-06-26,GC,D,30,20,-15,-15,25,10,-10,15,763,761,-0.2621,10,30,0.49,1.68
2471.T,2025-06-08,GC,B,68,20,-15,15,25,0,8,15,353,332,-5.949,10,68.75,0.39,12.73
4208.T,2025-06-25,GC,C,55,0,10,5,25,10,-10,15,2207.5,2288,3.6467,10,47.9,1.01,1.4
8795.T,2025-06-30,GC,D,15,-20,10,-15,25,10,-10,15,3170,3318,4.6688,10,28.11,1.12,2.61
6677.T,2025-06-05,GC,A,85,20,20,15,25,0,-10,15,2523,2528,0.1982,10,59.38,1.76,8.22
3633.T,2025-06-24,GC,D,0,-20,-15,-15,25,10,-10,15,1512,1511,-0.0661,10,35,0.5,2.4
4751.T,2025-06-19,GC,C,50,20,0,15,25,-15,-10,15,1550.5,1564,0.8707,10,67.48,0.96,21.96
5285.T,2025-06-29,GC,C,48,20,0,-5,25,-15,8,15,1759,1795,2.0466,10,74.61,0.99,17.52
3920.T,2025-06-08,GC,D,20,20,0,-15,25,-15,-10,15,972,858,-11.7284,10,44.94,0.77,23.33
2768.T,2025-06-16,GC,D,5,-20,0,-15,25,10,-10,15,3515,3545,0.8535,10,43.57,0.91,4.09
5380.T,2025-06-04,GC,D,33,20,-15,-5,0,10,8,15,1617,1605,-0.7421,10,73.66,0.37,3.78
6180.T,2025-06-19,GC,C,50,10,-15,15,25,10,-10,15,4965,4685,-5.6395,10,56.76,0.51,6.75
3816.T,2025-06-05,GC,A,100,20,10,15,25,10,8,15,1185,1132,-4.4726,10,66.91,1.43,5.21
6841.T,2025-06-15,GC,B,60,20,10,15,25,-15,-10,15,3709,3855,3.9364,10,68.88,1.29,17.38
9986.T,2025-06-11,GC,B,73,0,0,15,25,10,8,15,2445,2431,-0.5726,10,60,0.77,1.11
7181.T,2025-06-23,GC,B,65,20,0,5,25,10,-10,15,1064.7,1076.7,1.1271,10,45.31,0.79,6.85
6190.T,2025-06-26,GC,D,10,-20,-15,5,25,10,-10,15,377,391,3.7135,10,48.31,0.59,4.41
6425.T,2025-06-03,GC,D,0,-20,-15,-15,25,-10,-10,15,1034,987,-4.5455,10,43.01,0.59,-2.15
5380.T,2025-06-12,GC,B,60,20,-15,15,25,10,-10,15,1615,1599,-0.9907,10,67.61,0.14,5.9
6338.T,2025-06-11,GC,C,55,10,0,15,25,0,-10,15,1564,1612,3.0691,10,52.76,0.81,11.16
1624.T,2025-06-11,GC,C,45,20,0,-5,25,0,-10,15,62230,63840,2.5872,10,70.01,0.93,8.02
8097.T,2025-06-09,GC,C,58,10,0,15,0,10,8,15,1764,1794,1.7007,10,64.9,0.98,2.29
6454.T,2025-06-19,GC,D,35,10,0,-15,25,10,-10,15,1161.3,1162.5,0.1033,10,43.92,0.81,5.86
4575.T,2025-06-12,GC,D,0,-20,-15,-15,25,-10,-10,15,957,1094,14.3156,10,10.68,0.68,-5.23
8336.T,2025-06-03,GC,A,83,20,0,5,25,10,8,15,1088.3,1080,-0.7627,10,47.91,0.93,4.89
257A.T,2025-06-10,GC,B,60,20,-15,15,25,10,-10,15,2201,2210,0.4089,10,64.71,0.29,8
2138.T,2025-06-18,GC,C,55,10,0,15,25,0,-10,15,629,620,-1.4308,10,52.46,0.82,8.44
1965.T,2025-06-11,GC,D,35,20,0,-15,25,0,-10,15,3340,3650,9.2814,10,43.12,0.9,14.38
6614.T,2025-06-03,GC,B,68,20,-15,15,15,10,8,15,1034,995,-3.7718,10,57.92,0.6,3.76
8624.T,2025-06-29,GC,C,43,-20,10,-5,25,10,8,15,813,803,-1.23,10,87.5,1.46,7.02
5310.T,2025-06-25,GC,A,93,20,10,15,25,0,8,15,4615,4790,3.792,10,63.57,1.14,13.09
7371.T,2025-06-22,GC,C,50,10,-15,15,25,10,-10,15,622,644,3.537,10,61.25,0.41,6.15
6325.T,2025-06-09,GC,C,48,10,20,-5,0,0,8,15,404,380,-5.9406,10,88.64,5.82,8.88
4072.T,2025-06-08,GC,B,73,0,0,15,25,10,8,15,2595,2632,1.4258,10,63.09,0.97,3.4
6841.T,2025-06-12,GC,D,30,20,0,-5,25,-15,-10,15,3655,3761,2.9001,10,70.75,0.89,16.64
8157.T,2025-06-03,GC,B,68,20,20,-5,25,-15,8,15,2825,2699,-4.4602,10,84.1,1.97,17.09
6473.T,2025-06-26,GC,D,38,-20,10,15,25,10,8,-10,1135,1219.5,7.4449,10,62.46,1.01,3.57
9307.T,2025-06-19,GC,D,20,10,-15,-15,25,10,-10,15,753,751,-0.2656,10,29.93,0.43,0.82
1968.T,2025-06-03,GC,B,78,20,-15,15,25,10,8,15,1686.7,1783.3,5.7272,10,54.04,0.6,4.63
4382.T,2025-06-05,GC,A,100,20,20,15,25,0,8,15,1075,1276,18.6977,10,57.76,2.51,9.65
6518.T,2025-06-09,GC,B,68,20,-15,15,15,10,8,15,814,812,-0.2457,10,63.64,0.16,2.06
9733.T,2025-06-22,GC,D,33,0,-15,15,25,10,8,-10,1886,1898,0.6363,10,55.8,0.47,1.53
2668.T,2025-06-15,GC,D,0,10,-15,-5,0,10,8,-10,1209,1199,-0.8271,10,84.38,0.51,1.42
6875.T,2025-06-09,GC,B,65,20,20,-15,25,10,-10,15,4845,4855,0.2064,10,44.72,1.71,3.94
3798.T,2025-06-08,GC,B,75,20,10,15,25,0,-10,15,617,649,5.1864,10,53.91,1.08,13.65
7222.T,2025-06-08,GC,C,45,10,10,-15,25,10,-10,15,1094,1102,0.7313,10,30.37,1.21,4.97
2884.T,2025-06-10,GC,D,33,20,-15,-5,0,10,8,15,1003,996,-0.6979,10,70.33,0.4,5.13
3121.T,2025-06-17,GC,B,78,20,10,15,25,-15,8,15,356,347,-2.5281,10,68.84,1.45,15.78
2080.T,2025-06-09,GC,B,65,10,0,15,25,10,-10,15,1238,1225,-1.0501,10,59.41,0.71,2.86
5947.T,2025-06-11,GC,C,55,20,0,-5,25,10,-10,15,3679,3551,-3.4792,10,77.17,0.74,7.25
5301.T,2025-06-03,GC,B,78,20,-15,15,25,10,8,15,1002.5,1005.5,0.2993,10,61.78,0.64,7.7
6189.T,2025-06-29,GC,C,58,10,-15,15,15,10,8,15,693,704,1.5873,10,60,0.49,1.57
6369.T,2025-06-16,GC,B,78,20,-15,15,25,10,8,15,1935,1980,2.3256,10,69.57,0.53,4.65
3922.T,2025-06-18,GC,D,15,-20,10,-15,25,10,-10,15,2307,2255,-2.254,10,43.55,1.21,0.91
6969.T,2025-06-26,GC,D,35,20,-15,15,25,-15,-10,15,763,816,6.9463,10,57.49,0.14,35.58
5133.T,2025-06-11,GC,A,88,20,20,15,25,-15,8,15,393,382,-2.799,10,66.39,1.83,34.29
8537.T,2025-06-05,GC,B,60,20,20,15,15,10,-10,-10,1400,1404,0.2857,10,52.94,1.87,0.85
4487.T,2025-06-24,GC,B,68,20,20,-5,25,-15,8,15,382,400,4.712,10,72.88,11.66,23.4
4220.T,2025-06-29,GC,B,65,20,20,-15,25,10,-10,15,1097,1117,1.8232,10,43.8,1.58,5.36
1939.T,2025-06-03,GC,D,0,10,10,-15,0,-10,-10,-10,1279,1283,0.3127,10,30.88,1.19,-1.41
2778.T,2025-06-03,GC,B,60,20,-15,15,25,10,-10,15,153,163,6.5359,10,54.9,0.19,7.16
8084.T,2025-06-30,GC,B,65,20,0,15,25,0,-10,15,2802,2843,1.4632,10,55.11,0.99,8.89
7359.T,2025-06-17,GC,C,48,20,0,-5,25,-15,8,15,403,370,-8.1886,10,75.39,0.95,47.24
6533.T,2025-06-30,GC,D,0,-20,10,-15,25,-10,-10,-10,753,693,-7.9681,10,36.19,1.2,-2.07
9386.T,2025-06-23,GC,C,58,20,20,-5,15,-15,8,15,2160,3045,40.9722,10,93.1,1.86,21.33
2286.T,2025-06-24,GC,C,40,0,-15,15,25,10,-10,15,506,524,3.5573,10,55.26,0.59,1.8
6929.T,2025-07-01,GC,D,5,-20,0,-15,25,10,-10,15,2780,2967,6.7266,10,26.49,0.94,0.06
7287.T,2025-07-03,GC,D,30,10,10,-5,25,-15,-10,15,1426,1504,5.4698,10,71.15,1.08,15.02
7212.T,2025-06-23,GC,C,55,20,20,-15,25,0,-10,15,639,647,1.252,10,38.52,1.67,12.4
3798.T,2025-06-24,GC,D,35,20,-15,15,25,-15,-10,15,648,667,2.9321,10,63.78,0.34,22.12
5869.T,2025-06-11,GC,B,65,10,0,15,25,10,-10,15,1062,1045,-1.6008,10,56.52,0.82,3.19
1866.T,2025-07-03,GC,B,78,20,-15,15,25,10,8,15,1048.8,998.8,-4.7674,10,55.72,0.3,3.26
4719.T,2025-07-06,GC,B,60,20,-15,15,25,10,-10,15,3530,3435,-2.6912,10,53.74,0.61,6.64
5572.T,2025-07-02,GC,D,0,-20,-15,-15,25,-10,-10,15,2583,2502,-3.1359,10,25.8,0.68,-5.61
6071.T,2025-06-17,GC,D,35,20,-15,15,25,-15,-10,15,824,838,1.699,10,67.09,0.58,18.04
4880.T,2025-07-23,GC,A,80,-20,20,15,25,10,15,15,718,704,-1.9499,10,60.96,2.52,7.54
6794.T,2025-07-09,GC,C,50,20,0,15,25,-15,-10,15,1564,1838,17.5192,10,70,0.77,16.55
6668.T,2025-07-10,GC,A,83,20,0,15,25,0,8,15,1419,1317,-7.1882,10,65.41,0.93,13.35
6518.T,2025-07-08,GC,C,58,20,-15,-5,25,10,8,15,866,838,-3.2333,9,72,0.47,7.89
5125.T,2025-07-10,GC,B,65,10,-15,5,25,10,15,15,539,610,13.1725,10,46.67,0.58,5.72
2865.T,2025-07-01,GC,D,33,10,0,15,0,10,8,-10,1060,1084,2.2642,10,57.14,0.99,1.22
6625.T,2025-07-24,GC,A,93,0,20,15,25,10,8,15,320,325,1.5625,10,66.67,1.95,7.27
9856.T,2025-07-14,GC,C,45,-10,0,15,25,10,-10,15,1135,1145,0.8811,10,50.79,0.88,3.63
3750.T,2025-07-07,GC,C,58,20,20,-5,15,-15,8,15,915,903,-1.3115,10,87.65,3.04,24.26
9799.T,2025-06-03,GC,A,90,20,0,15,25,0,15,15,1086,1086,0,10,64.54,0.98,8.71
3816.T,2025-07-09,GC,D,38,-20,-15,15,25,10,8,15,1174,1157,-1.448,10,68.42,0.69,3.91
4212.T,2025-07-13,GC,B,68,10,-15,15,25,10,8,15,2000,2149,7.45,10,55.82,0.69,5.74
319A.T,2025-07-30,GC,D,30,20,-15,-15,25,10,-10,15,5370,5270,-1.8622,10,34.83,0.36,7.34
2910.T,2025-07-24,GC,D,0,10,10,-15,0,10,-10,-10,1531,1567,2.3514,10,37.76,1.07,0.3
5962.T,2025-07-21,GC,D,38,-20,-15,15,25,10,8,15,1642,1611,-1.8879,10,57.07,0.24,1.6
5356.T,2025-07-03,GC,D,10,-20,-15,15,25,0,-10,15,990,1007,1.7172,10,50,0.3,11.06
8698.T,2025-07-27,GC,A,83,20,0,15,25,0,8,15,787,720,-8.5133,10,68.11,0.94,10.55
4270.T,2025-07-16,GC,D,5,-20,20,-15,25,-10,-10,15,2416,2403,-0.5381,10,29.54,9.33,-4.01
7318.T,2025-06-23,GC,A,85,20,10,15,25,-15,15,15,796.3,811.3,1.8837,10,63.45,1.31,57.79
3058.T,2025-07-28,GC,D,0,-20,0,-15,25,-10,-10,-10,681,685,0.5874,10,39.29,0.98,-0.13
8706.T,2025-07-23,GC,D,25,-20,20,-15,25,10,-10,15,1451,1532,5.5824,10,37.35,1.52,2.38
4235.T,2025-07-22,GC,D,20,-10,10,5,25,10,-10,-10,688,720,4.6512,10,45.07,1.01,0.66
4574.T,2025-07-21,GC,D,30,20,-15,-15,25,10,-10,15,271,283,4.428,10,27.14,0.56,2
2330.T,2025-07-08,GC,D,0,-20,-15,-15,25,10,-10,15,155,176,13.5484,10,32.14,0.39,2.67
8135.T,2025-07-13,GC,D,38,-20,10,15,25,10,8,-10,431,444,3.0162,10,65.52,1.12,1.81
1691.T,2025-07-22,GC,A,83,10,0,15,25,10,8,15,7548,7645,1.2851,10,57.12,0.97,2.99
9355.T,2025-07-10,GC,B,75,10,-15,15,25,10,15,15,1800,1773,-1.5,10,56.67,0.09,2.77
2568.T,2025-07-10,GC,C,48,20,-15,-5,25,0,8,15,5723,5867,2.5162,10,86.73,0.46,11.55
5845.T,2025-07-17,GC,D,0,-10,-15,-15,0,-10,-10,-10,814,802,-1.4742,10,36.59,0.46,-0.63
9687.T,2025-07-02,GC,A,88,20,20,15,25,-15,8,15,3860,3930,1.8135,10,63.25,1.84,15.72
4586.T,2025-07-30,GC,B,65,20,20,-15,25,10,-10,15,69,109,57.971,10,33.33,2.27,4.38
7114.T,2025-07-03,GC,B,60,20,-15,15,25,10,-10,15,900,916,1.7778,10,53.17,0.58,6.86
6060.T,2025-07-07,GC,C,50,10,-15,15,25,10,-10,15,1002,1051,4.8902,10,60.56,0.15,3.72
1397.T,2025-07-07,GC,A,93,20,0,15,25,10,8,15,39990,40080,0.2251,10,65.19,0.94,6.83
3021.T,2025-07-31,GC,D,10,0,-15,-15,25,10,-10,15,1291,1299,0.6197,10,40.72,0.42,0.68
9503.T,2025-07-27,GC,A,83,20,0,15,25,0,8,15,1849,2006.5,8.5181,10,61.42,0.99,11.04
9929.T,2025-07-31,GC,D,10,0,-15,-15,25,10,-10,15,433,430,-0.6928,10,44.44,0.19,0.66
9511.T,2025-07-31,GC,A,100,20,20,15,25,10,8,15,965,1024,6.114,10,66.13,2.66,5.65
8835.T,2025-07-27,GC,B,65,10,10,5,25,10,-10,15,711,748,5.2039,10,47.22,1.03,3.72
1563.T,2025-07-03,GC,D,15,-20,10,-15,25,10,-10,15,2400,2420,0.8333,10,38.1,1.18,3.2
7741.T,2025-07-21,GC,A,83,20,0,15,25,0,8,15,17970,18295,1.8086,10,68.4,0.87,8.4
4553.T,2025-07-08,GC,D,5,-20,0,-15,25,10,-10,15,2957,3215,8.7251,10,43.31,0.95,5.42
9867.T,2025-07-03,GC,B,65,20,20,-15,25,10,-10,15,6120,6520,6.5359,10,34.83,3.33,5.66
4263.T,2025-07-09,GC,A,85,20,10,15,25,10,-10,15,617,855,38.5737,10,50,1.11,6.74
7817.T,2025-07-20,GC,D,5,-20,0,-15,25,10,-10,15,2537,2608,2.7986,10,37.65,0.74,3.12
4657.T,2025-07-20,GC,D,18,-10,0,-5,25,10,8,-10,417,437,4.7962,10,71.43,0.85,2.5
2211.T,2025-07-31,GC,B,75,10,10,15,25,10,-10,15,2474,2517,1.7381,10,61.63,1.29,2.87
2040.T,2025-07-06,GC,C,48,20,-15,-5,25,0,8,15,31110,30690,-1.35,10,79.7,0.68,11.96
7389.T,2025-07-22,GC,B,68,20,0,15,0,10,8,15,530,553.2,4.3774,10,68.69,0.95,3.26
3607.T,2025-07-01,GC,A,83,20,20,-5,25,0,8,15,369,369,0,10,92.11,14.26,13.45
5132.T,2025-07-01,GC,C,40,20,0,5,25,-15,-10,15,3425,3085,-9.927,10,48.2,0.79,20.29
9366.T,2025-07-09,GC,C,48,10,-15,-5,25,10,8,15,817,833,1.9584,10,70.73,0.57,2.46
1568.T,2025-07-02,GC,A,83,20,0,15,25,0,8,15,492.3,488.5,-0.7719,10,60.5,0.9,9.01
5218.T,2025-07-08,GC,B,63,20,0,-5,25,0,8,15,1127,1119,-0.7098,10,74.69,0.98,8.23
5946.T,2025-07-15,GC,D,38,10,-15,-5,25,0,8,15,1966,2008,2.1363,10,84.34,0.6,8.16
9856.T,2025-07-06,GC,B,75,10,10,15,25,10,-10,15,1116,1127,0.9857,10,50.38,1.05,2.8
6472.T,2025-07-27,GC,A,83,20,0,15,25,0,8,15,255.7,312.9,22.37,10,63.35,0.93,12.12
2043.T,2025-07-22,GC,B,78,20,-15,15,25,10,8,15,21350,21540,0.8899,10,66.73,0.38,5.56
7886.T,2025-07-01,GC,A,100,20,20,15,25,0,15,15,980,1000,2.0408,10,55.21,12.48,8.3
9699.T,2025-07-30,GC,A,93,20,0,15,25,10,8,15,4170,4100,-1.6787,10,59.46,0.99,4.76
7815.T,2025-07-06,GC,A,85,20,20,5,25,10,-10,15,606,619,2.1452,10,48.82,3.07,3.26
6928.T,2025-07-10,GC,D,0,-20,-15,15,25,-10,-10,-10,1337,1439,7.629,10,54.55,0.48,-0.56
8349.T,2025-07-02,GC,B,68,10,20,15,15,10,8,-10,1087,1111,2.2079,10,64.1,1.8,1.33
3741.T,2025-07-13,GC,D,25,-20,20,-15,25,10,-10,15,2477.5,2487.5,0.4036,10,33.75,1.55,4.61
6616.T,2025-07-06,GC,D,33,20,-15,-5,25,-15,8,15,1365,1470,7.6923,10,84.78,0.58,15.44
1563.T,2025-07-01,GC,D,35,10,0,-15,25,10,-10,15,2471,2441,-1.2141,10,40.12,0.76,6.41
3466.T,2025-07-24,GC,D,35,0,10,-15,25,10,-10,15,138700,147400,6.2725,10,44.83,1.01,0.93
1679.T,2025-07-22,GC,C,58,20,-15,-5,25,10,8,15,53570,53160,-0.7654,10,72.63,0.22,7.2
7621.T,2025-07-28,GC,A,90,10,0,15,25,10,15,15,3595,3685,2.5035,10,54.35,0.79,1.09
6504.T,2025-07-02,GC,B,73,0,10,5,25,10,8,15,6590,6588,-0.0303,10,45.83,1.02,3.85
9914.T,2025-07-30,GC,D,30,-10,-15,15,25,10,-10,15,953,970,1.7838,10,55.94,0.1,2.58
9229.T,2025-07-27,GC,B,68,20,20,-5,25,-15,8,15,816,885,8.4559,10,92.83,3.73,35.8
8570.T,2025-07-10,GC,A,100,10,20,15,25,10,8,15,1292.5,1346.5,4.1779,10,51.87,2.15,2.91
1655.T,2025-07-03,GC,C,58,20,-15,-5,25,10,8,15,648.2,673.7,3.934,10,84.65,0.65,7.88
2393.T,2025-07-28,GC,C,50,10,-15,15,25,10,-10,15,2084,2110,1.2476,10,58.11,0.55,2.67
3177.T,2025-07-06,GC,C,48,10,-15,-5,25,10,8,15,3455,3310,-4.1968,10,75.86,0.17,4.8
8551.T,2025-07-29,GC,C,48,20,-15,-5,25,0,8,15,3295,3630,10.1669,10,76.96,0.58,12.1
1711.T,2025-07-06,GC,D,0,0,-15,5,15,-10,-10,-10,235,231,-1.7021,10,45.45,0.26,-1.93
155A.T,2025-07-06,GC,D,20,10,-15,-15,25,10,-10,15,480,532,10.8333,10,41.72,0.66,4.4
7840.T,2025-07-30,GC,A,83,0,10,15,25,10,8,15,1284,1281,-0.2336,10,63.16,1.04,1.15
9258.T,2025-07-31,GC,B,78,20,-15,15,25,10,8,15,415,467,12.5301,10,54.05,0.46,3.89
8260.T,2025-07-22,GC,D,20,10,-15,-15,25,10,-10,15,436,429,-1.6055,10,36.54,0.45,2.5
6194.T,2025-07-14,GC,D,38,20,-15,-5,15,0,8,15,755,767,1.5894,10,70.04,0.27,10.23
9827.T,2025-07-09,GC,B,70,-20,10,15,25,10,15,15,637,628,-1.4129,10,53.57,1.46,7.48
8617.T,2025-07-24,GC,A,100,10,20,15,25,10,8,15,440,455,3.4091,10,62.22,4.69,7.28
3726.T,2025-07-20,GC,D,0,-20,10,-15,25,-10,-10,15,629,628,-0.159,10,36.54,1,-3.04
6552.T,2025-07-21,GC,D,10,-20,-15,5,25,10,-10,15,206,212,2.9126,10,48.91,0.32,5.91
9509.T,2025-07-10,GC,C,58,20,-15,15,15,0,8,15,785.4,884.1,12.5668,10,61.18,0.66,9.45
248A.T,2025-07-22,GC,D,35,20,-15,15,25,-15,-10,15,1823,1815,-0.4388,10,52.94,0.57,21.28
5242.T,2025-07-03,GC,C,45,20,10,-15,25,0,-10,15,1620,1591,-1.7901,10,35.59,1.43,8.98
4974.T,2025-07-14,GC,D,0,10,-15,-5,0,10,8,-10,822,890,8.2725,10,77.89,0.65,3.43
9306.T,2025-07-01,GC,B,60,20,-15,15,25,10,-10,15,1615,1607,-0.4954,10,63.92,0.6,6.6
2962.T,2025-07-10,GC,D,20,-20,-15,15,25,10,-10,15,308,302,-1.9481,10,54.67,0.06,5.16
4212.T,2025-07-23,GC,B,73,20,10,-5,25,0,8,15,2100,2223,5.8571,10,77.96,1.32,11.01
2395.T,2025-07-23,GC,B,65,0,20,5,25,10,-10,15,1392,1470,5.6034,10,48.61,2.53,3.15
6045.T,2025-07-15,GC,B,63,10,10,-5,25,0,8,15,1126,1276,13.3215,10,77.14,1.04,8.22
8917.T,2025-07-31,GC,B,73,10,10,-5,25,10,8,15,1046,1051,0.478,10,79.1,1.08,3.47
313A.T,2025-07-07,GC,C,48,20,-15,-5,25,0,8,15,196,203.8,3.9796,10,77.54,0.5,9.91
6555.T,2025-07-20,GC,D,33,10,-15,15,15,10,8,-10,402,406,0.995,10,52.63,0.38,3.46
4657.T,2025-07-13,GC,C,45,0,20,-15,25,10,-10,15,412,413,0.2427,10,36.36,1.73,0.65
3807.T,2025-07-06,GC,D,0,-20,10,-15,25,-10,-10,15,144,136,-5.5556,10,15.09,1.29,-6.33
4078.T,2025-07-16,GC,A,83,10,0,15,25,10,8,15,2710,2869,5.8672,10,64.82,0.85,5.35
6996.T,2025-07-22,GC,A,93,10,10,15,25,10,8,15,1212,1309,8.0033,10,55.06,1.14,4.49
4599.T,2025-07-17,GC,D,10,-20,20,15,25,-10,-10,-10,307,322,4.886,10,50,1.76,-0.48
9503.T,2025-07-23,GC,A,100,20,20,15,25,0,15,15,1825.5,1936,6.0531,10,60.55,2.13,9.53
4484.T,2025-07-03,GC,C,48,-10,-15,15,25,10,8,15,212,221,4.2453,10,60,0.61,4.71
6962.T,2025-07-23,GC,A,100,10,20,15,25,0,15,15,584,598,2.3973,10,68.97,2.19,11.35
9165.T,2025-07-08,GC,C,48,20,-15,-5,25,0,8,15,1428,1518,6.3025,10,73.21,0.35,12.3
6901.T,2025-07-01,GC,B,68,10,-15,15,25,10,8,15,939,945,0.639,10,69.14,0.35,6.2
6433.T,2025-07-06,GC,C,48,20,10,-5,15,10,8,-10,412,421,2.1845,10,73.21,1.08,6.66
5352.T,2025-07-08,GC,D,35,20,-15,15,25,-15,-10,15,3340,3520,5.3892,10,62.73,0.5,21.86
7713.T,2025-07-07,GC,D,0,-20,10,-15,25,10,-10,-10,1339,1323,-1.1949,10,40.91,1,0.11
6737.T,2025-07-29,GC,A,93,10,10,15,25,10,8,15,2218,2237,0.8566,10,67.53,1.28,7.1
2894.T,2025-07-16,GC,B,70,-20,10,15,25,10,15,15,313,317,1.278,10,60,1.39,1.13
4990.T,2025-07-09,GC,D,30,0,-15,5,25,10,-10,15,463,473,2.1598,10,48.28,0.38,0.61
7476.T,2025-07-30,GC,C,45,-20,10,15,25,10,-10,15,2388,2585,8.2496,10,50.47,1.28,1.69
9363.T,2025-07-28,GC,B,60,20,-15,15,25,10,-10,15,426,437,2.5822,10,56.94,0.19,5.74
