symbol,detected_at,signal_type,rank,total_score,score_slope,score_volume,score_rsi,score_hold,score_deviation,score_macd,score_weekly,entry_price,exit_price,return_pct,holding_days,rsi_value,volume_ratio,deviation_pct
6334.T,2025-06-25,GC,C,40,10,-15,5,25,10,-10,15,296,294,-0.6757,20,48.28,0.15,3.32
6504.T,2025-06-09,GC,C,50,10,-15,15,25,10,15,-10,6580,6462,-1.7933,20,60.84,0.69,3.23
8923.T,2025-06-11,GC,B,78,20,-15,15,25,10,8,15,1300.5,1374.5,5.6901,20,67.16,0.5,7.26
2798.T,2025-06-22,GC,D,35,10,0,-15,25,10,-10,15,2963,2955,-0.27,20,37.38,0.8,1.98
6493.T,2025-06-15,GC,C,58,20,10,-5,25,-15,8,15,332,363,9.3373,20,81.82,1.46,15.53
3252.T,2025-06-17,GC,D,25,0,0,-15,25,10,-10,15,2157,2290,6.166,20,42.76,0.72,4.26
7912.T,2025-06-12,GC,B,65,20,0,15,15,10,-10,15,2150.5,2193.5,1.9995,20,61.12,0.98,2.52
3910.T,2025-06-11,GC,D,10,-20,-15,5,25,10,-10,15,320,310,-3.125,20,45.71,0.16,2.13
2645.T,2025-06-26,GC,C,50,10,-15,15,25,10,-10,15,2651,2645,-0.2263,20,55.76,0.16,4.55
4617.T,2025-06-30,GC,C,58,20,10,-5,25,-15,8,15,2708,3060,12.9985,20,80.25,1.15,24.78
7725.T,2025-06-29,GC,D,23,20,-15,-5,15,-15,8,15,1373,1374,0.0728,20,82.78,0.39,15.89
6373.T,2025-06-10,GC,B,60,20,10,15,25,-15,-10,15,1127,1119,-0.7098,20,50.48,1.27,26.2
6941.T,2025-06-23,GC,C,50,20,0,15,25,-15,-10,15,2572,2697,4.86,20,69.92,0.74,17.64
2769.T,2025-06-11,GC,B,63,10,0,-5,25,10,8,15,1046,1052,0.5736,20,75,0.81,1.74
5923.T,2025-06-24,GC,A,80,-20,20,15,25,10,15,15,1073,1109,3.3551,20,62.5,2.74,3.8
2522.T,2025-06-24,GC,C,55,-10,10,15,25,10,-10,15,5598,6000,7.1811,20,62.46,1.38,7.85
2557.T,2025-06-26,GC,C,50,10,-15,15,25,10,-10,15,2830,2982.5,5.3887,20,58.41,0.28,3.99
2927.T,2025-06-09,GC,B,65,10,0,15,25,10,-10,15,860,859,-0.1163,20,64.52,0.78,1.6
6551.T,2025-06-12,GC,B,63,20,0,-5,25,0,8,15,662,636,-3.9275,20,72.41,0.73,10.86
3415.T,2025-06-11,GC,C,48,20,0,-5,25,-15,8,15,406,422,3.9409,20,97.54,0.77,37.47
9327.T,2025-06-18,GC,C,48,20,0,-5,25,-15,8,15,363,391,7.7135,20,77.48,0.86,30.82
6095.T,2025-06-09,GC,B,60,20,10,15,25,-15,-10,15,723,777,7.4689,20,52.63,1.21,38.03
4270.T,2025-06-15,GC,C,43,20,20,-5,0,10,8,-10,2650,2698,1.8113,20,77.37,2.13,5.04
3799.T,2025-06-12,GC,D,15,20,-15,-5,25,-15,-10,15,928,920,-0.8621,20,76.34,0.48,16.42
9310.T,2025-06-10,GC,B,73,20,10,-5,25,0,8,15,1010,1103,9.2079,20,71.25,1.36,12.57
9682.T,2025-06-11,GC,D,30,20,0,-5,25,-15,-10,15,1262.5,1255,-0.5941,20,89.04,0.93,16.45
3858.T,2025-06-18,GC,B,65,20,0,5,25,10,-10,15,402,374,-6.9652,20,48.45,1,5.81
9562.T,2025-06-04,GC,D,33,20,-15,-5,25,-15,8,15,670.3,646.7,-3.5208,20,84.71,0.31,20.37
6834.T,2025-06-22,GC,C,40,20,10,-5,25,-15,-10,15,5400,5630,4.2593,20,73.74,1.33,34.9
8020.T,2025-06-29,GC,B,75,0,20,15,25,10,-10,15,1372.3,1412,2.893,20,61.01,1.68,5.92
7571.T,2025-06-09,GC,D,5,20,-15,-15,25,-15,-10,15,87,95,9.1954,20,29.73,0.42,25.43
1397.T,2025-06-25,GC,B,75,10,-15,15,25,10,15,15,39260,42360,7.8961,20,70,0.36,5.69
9661.T,2025-06-24,GC,D,0,-20,-15,-15,25,10,-10,15,4545,4600,1.2101,20,43.48,0.68,0.4
2042.T,2025-06-19,GC,B,65,20,0,15,25,0,-10,15,8013,7835,-2.2214,20,60,0.78,11.46
7327.T,2025-06-15,GC,B,75,20,10,5,25,10,-10,15,1101.7,1171.7,6.3538,20,46.68,1.3,6.96
4165.T,2025-06-09,GC,B,68,20,0,15,0,10,8,15,1228,1055,-14.0879,20,64.36,0.77,7.07
4071.T,2025-06-12,GC,C,58,20,10,-5,25,-15,8,15,2189,2212,1.0507,20,90.67,1.15,34.87
6566.T,2025-06-22,GC,B,73,20,20,-5,15,0,8,15,1167,1185,1.5424,20,97.35,2.42,14.05
1495.T,2025-06-05,GC,C,55,10,-15,5,15,10,15,15,9975,10360,3.8596,20,47.93,0.11,1.16
4594.T,2025-06-24,GC,C,53,20,10,15,0,-15,8,15,51,63,23.5294,20,65.71,1.2,23.51
8584.T,2025-06-03,GC,A,100,20,20,15,15,10,8,15,4045,3990,-1.3597,20,64.15,1.7,5.55
4362.T,2025-06-09,GC,C,48,20,-15,-5,25,0,8,15,2298,2474,7.6588,20,80.43,0.68,8.25
7524.T,2025-06-30,GC,C,55,-10,10,15,25,10,-10,15,202,200,-0.9901,20,57.14,1.3,6.64
3393.T,2025-06-11,GC,D,15,20,-15,-5,25,-15,-10,15,2714,2684,-1.1054,20,75.71,0.4,18.59
1780.T,2025-06-17,GC,D,0,-20,0,-15,15,-10,-10,-10,1219,1296,6.3167,20,39.81,0.85,-0.52
8151.T,2025-06-30,GC,A,83,20,10,-5,25,10,8,15,1493,1515,1.4735,20,72.08,1.46,6.83
1484.T,2025-06-17,GC,D,30,0,-15,5,25,10,-10,15,2866,2825,-1.4306,20,49.8,0.39,3.17
8081.T,2025-06-22,GC,B,70,20,20,15,25,-15,-10,15,1922,1945,1.1967,20,68.55,1.74,21.91
6570.T,2025-06-08,GC,C,50,20,-15,15,15,10,-10,15,984,972,-1.2195,20,64.52,0.38,4.44
4251.T,2025-06-24,GC,D,15,20,-15,-5,0,10,-10,15,1066,1154,8.2552,20,70.95,0.41,7.27
4978.T,2025-06-09,GC,B,63,20,20,15,0,-15,8,15,186,184,-1.0753,20,61.29,2.08,18.24
8360.T,2025-06-25,GC,D,30,10,-15,5,25,0,-10,15,2512,2832,12.7389,20,46.34,0.5,13.93
3446.T,2025-06-24,GC,A,100,20,20,15,25,0,8,15,1264,1218,-3.6392,20,65.56,2.54,10.37
9441.T,2025-06-17,GC,B,75,20,10,15,25,0,-10,15,1900,2200,15.7895,20,60.92,1.31,11.3
8584.T,2025-06-11,GC,B,60,20,-15,15,25,10,-10,15,3955,4140,4.6776,20,63.74,0.64,3.03
2521.T,2025-06-23,GC,C,40,0,-15,15,25,10,-10,15,1754,1853,5.6442,20,55,0.38,4.3
6912.T,2025-06-23,GC,C,58,20,20,-5,15,-15,8,15,1515,1623,7.1287,20,79.88,2.43,15.31
4558.T,2025-06-29,GC,D,0,-10,-15,-15,25,10,-10,-10,202,202,0,20,42.86,0.51,0.03
6407.T,2025-06-26,GC,B,78,20,10,15,25,-15,8,15,2508,2736,9.0909,20,69.94,1.26,15.75
8005.T,2025-06-05,GC,A,100,10,10,15,25,10,15,15,1062,1045,-1.6008,20,61.18,1.2,3.4
7231.T,2025-06-08,GC,A,100,20,20,15,25,10,8,15,2268,2296,1.2346,20,69.21,2.68,7.74
3073.T,2025-06-03,GC,A,93,20,10,15,15,10,8,15,1383,1483,7.2307,20,66.67,1.23,6.29
3816.T,2025-06-16,GC,C,40,10,-15,5,25,10,-10,15,1153,1150,-0.2602,20,46.2,0.21,2.24
8002.T,2025-06-16,GC,A,85,20,20,15,25,0,-10,15,2923,2984,2.0869,20,64.03,1.55,14.64
3983.T,2025-06-17,GC,A,85,20,10,15,25,10,-10,15,2714,2997,10.4274,20,57.53,1.1,7.45
5962.T,2025-06-17,GC,C,58,10,0,15,0,10,8,15,1557,1602,2.8902,20,55.67,0.71,0.48
1678.T,2025-06-11,GC,A,83,10,0,15,25,10,8,15,355,361.2,1.7465,20,70,0.89,6.24
5956.T,2025-06-05,GC,D,25,-10,10,5,25,-10,-10,15,518,536,3.4749,20,48.65,1.02,-0.08
4316.T,2025-06-12,GC,B,60,20,-15,15,25,10,-10,15,370,547,47.8378,20,51.85,0.28,3.41
2929.T,2025-06-04,GC,B,75,20,0,15,25,10,-10,15,966,815,-15.6315,20,68.06,0.72,6.69
6055.T,2025-06-25,GC,D,10,-20,-15,15,25,0,-10,15,1464,1376,-6.0109,20,54.78,0.67,12.16
4220.T,2025-06-09,GC,C,48,20,-15,-5,15,10,8,15,1121,1085,-3.2114,20,88.03,0.51,7.8
4222.T,2025-06-10,GC,C,40,20,20,-15,25,-15,-10,15,654,558,-14.6789,20,33.98,2.69,32.95
1952.T,2025-06-10,GC,B,65,20,0,15,25,0,-10,15,2198,2463,12.0564,20,62.12,0.77,14.74
6058.T,2025-06-26,GC,B,73,20,10,-5,25,0,8,15,1048,1104,5.3435,20,87.76,1.43,12.59
8850.T,2025-06-29,GC,A,83,20,20,-5,25,0,8,15,4555,4500,-1.2075,20,70.53,1.9,10.21
3431.T,2025-06-16,GC,C,58,10,-15,15,15,10,8,15,1863,1918,2.9522,20,63.85,0.52,2.86
3249.T,2025-06-04,GC,A,83,10,0,15,25,10,8,15,118700,122100,2.8644,20,65.52,0.73,1.96
4881.T,2025-06-30,GC,B,60,20,-15,15,25,10,-10,15,113,107,-5.3097,20,52.17,0.67,3.61
3070.T,2025-06-05,GC,D,35,20,-15,15,25,-15,-10,15,146,254,73.9726,20,62,0.4,23.73
6626.T,2025-06-29,GC,B,60,20,10,15,25,-15,-10,15,2074,2335,12.5844,20,66.67,1.36,15.51
8163.T,2025-06-25,GC,C,55,0,10,15,15,10,-10,15,1206,1297,7.5456,20,58.06,1.14,0.48
2676.T,2025-06-19,GC,B,73,10,0,15,25,0,8,15,2203,1973,-10.4403,20,69.37,0.91,8.28
2186.T,2025-06-30,GC,C,55,10,20,-15,25,10,-10,15,919,938,2.0675,20,44.71,7.87,1.46
1346.T,2025-06-09,GC,B,75,20,0,15,25,10,-10,15,39620,41240,4.0888,20,56.87,0.9,4.1
6235.T,2025-06-25,GC,D,25,10,-15,15,25,10,-10,-10,1552,1606,3.4794,20,63.53,0.65,5
3487.T,2025-06-26,GC,A,100,10,20,15,25,10,8,15,154500,146600,-5.1133,20,69.77,2.26,5.26
6190.T,2025-06-16,GC,C,50,20,-15,15,15,10,-10,15,378,394,4.2328,20,55.17,0.63,3.22
4237.T,2025-06-05,GC,D,0,10,-15,-15,0,-10,-10,-10,332,338,1.8072,20,23.33,0.67,-1.9
3880.T,2025-06-09,GC,D,0,-20,0,5,25,-10,-10,-10,822,826,0.4866,20,45.78,1,-2.82
5334.T,2025-06-09,GC,D,0,-10,-15,-15,25,10,-10,15,4549,4794,5.3858,20,33.62,0.55,0.46
8014.T,2025-06-12,GC,B,65,20,0,15,25,0,-10,15,3795,4040,6.4559,20,54.55,0.71,14.19
4440.T,2025-06-22,GC,C,50,20,-15,15,25,0,-10,15,1190,1331,11.8487,20,52.58,0.53,13.2
6493.T,2025-06-05,GC,B,63,20,0,-5,25,0,8,15,301,366,21.5947,20,76.47,0.96,8.11
1592.T,2025-06-24,GC,B,65,10,10,5,25,10,-10,15,2335,2410,3.212,20,49.7,1.26,3.35
3252.T,2025-06-15,GC,B,75,10,10,15,25,10,-10,15,2151,2296,6.7411,20,52.3,1.29,3.71
8572.T,2025-06-15,GC,B,65,10,10,5,25,10,-10,15,419.6,427.3,1.8351,20,49.17,1.48,5.85
6369.T,2025-06-18,GC,C,40,20,-15,-5,25,10,-10,15,1955,1975,1.023,20,70.83,0.67,5.7
3787.T,2025-06-16,GC,C,50,10,-15,15,25,10,-10,15,544,537,-1.2868,20,54.39,0.13,1.27
4334.T,2025-06-11,GC,A,100,20,20,15,25,0,8,15,417,411,-1.4388,20,56.73,4.31,9.64
5440.T,2025-06-16,GC,C,40,0,-15,15,25,10,-10,15,1950,2251,15.4359,20,56.85,0.51,1.22
9763.T,2025-06-12,GC,C,50,10,-15,15,25,10,-10,15,1028.3,1015,-1.2934,20,59.19,0.38,2.19
5921.T,2025-06-18,GC,B,75,0,20,15,25,10,-10,15,3735,3890,4.1499,20,59.02,1.58,2.06
6378.T,2025-06-10,GC,C,50,20,-15,15,25,0,-10,15,849,904,6.4782,20,62.22,0.66,11.35
4203.T,2025-06-23,GC,D,35,20,0,-15,25,0,-10,15,3902,4249,8.8929,20,44.3,0.81,10.84
2585.T,2025-06-19,GC,B,75,20,20,-5,25,-15,15,15,2253,2144,-4.838,20,75.11,1.8,28.85
8365.T,2025-06-17,GC,D,5,0,-15,15,15,10,-10,-10,1526,1534,0.5242,20,51.85,0.39,0.22
3077.T,2025-06-26,GC,D,0,0,-15,15,0,10,-10,-10,323,325,0.6192,20,50,0.21,0.55
3177.T,2025-06-04,GC,B,65,10,20,-5,25,10,-10,15,3345,3425,2.3916,20,80,1.55,3.5
3241.T,2025-06-11,GC,D,10,-20,-15,5,25,10,-10,15,451,464,2.8825,20,47.22,0.6,0.18
1481.T,2025-06-26,GC,D,15,-10,0,-15,25,10,-10,15,2885,2934,1.6984,20,43.77,0.82,2.5
1550.T,2025-06-04,GC,A,85,20,20,15,15,10,-10,15,5881,6011,2.2105,20,54.76,1.66,3.84
4570.T,2025-06-17,GC,B,65,20,20,-15,25,10,-10,15,523,492,-5.9273,20,34.52,1.52,7.37
6920.T,2025-06-09,GC,B,65,20,0,15,25,0,-10,15,14890,18635,25.1511,20,58.39,0.95,8.75
4767.T,2025-06-12,GC,B,63,-20,10,15,25,10,8,15,318,308,-3.1447,20,70,1.37,1.4
4448.T,2025-06-08,GC,D,0,-20,10,15,0,-10,8,-10,479,463,-3.3403,20,50.68,1.19,-1.73
6653.T,2025-06-03,GC,A,93,20,10,15,25,0,8,15,1342,1396,4.0238,20,64.63,1.29,12.04
163A.T,2025-06-04,GC,D,0,20,-15,-15,0,10,-10,-10,7878,8855,12.4016,20,43.42,0.41,1.97
2209.T,2025-06-26,GC,C,48,0,0,15,0,10,8,15,2451,2447,-0.1632,20,59.71,0.78,0.94
1586.T,2025-06-11,GC,B,75,10,10,15,25,10,-10,15,2217,2220,0.1353,20,68.15,1.01,4.33
2804.T,2025-06-18,GC,B,68,10,-15,15,25,10,8,15,1798,1863,3.6151,20,62.76,0.63,3.19
1870.T,2025-06-22,GC,C,45,10,20,-15,25,0,-10,15,1679,1894,12.8052,20,39.23,1.85,12.15
6550.T,2025-06-22,GC,D,5,-20,0,-15,25,10,-10,15,167,168,0.5988,20,35.29,0.92,0.87
1329.T,2025-06-17,GC,B,75,10,10,15,25,10,-10,15,4013,4135,3.0401,20,59.34,1.07,5.39
2491.T,2025-06-30,GC,D,0,10,-15,-15,0,-10,-10,-10,779,817,4.878,20,37.27,0.6,-2.74
6855.T,2025-06-15,GC,C,55,20,10,-15,25,10,-10,15,2143,2254,5.1797,20,38.17,1.37,5.85
4687.T,2025-06-12,GC,A,100,20,10,15,25,10,8,15,1378,1282,-6.9666,20,67.68,1.08,7.83
2737.T,2025-06-29,GC,A,83,20,10,-5,25,10,8,15,6030,5810,-3.6484,20,71.79,1.33,7.39
2778.T,2025-06-04,GC,C,50,20,-15,15,25,0,-10,15,155,142,-8.3871,20,57.69,0.48,8.46
7421.T,2025-06-09,GC,D,35,-20,0,15,25,10,-10,15,1478,1496,1.2179,20,54.08,0.96,0.13
3672.T,2025-06-26,GC,D,35,20,-15,15,25,-15,-10,15,72,78,8.3333,20,56.14,0.2,16.53
234A.T,2025-06-24,GC,D,0,-10,0,-15,25,-10,-10,-10,989,1072,8.3923,20,40.85,0.76,-0.62
7795.T,2025-06-25,GC,A,85,20,10,15,25,10,-10,15,174,184,5.7471,20,58.33,1.22,5.27
4633.T,2025-06-12,GC,A,83,20,10,-5,25,10,8,15,1957,2024,3.4236,20,75,1.11,5.53
6239.T,2025-06-19,GC,D,35,20,-15,15,25,-15,-10,15,1469,1391,-5.3097,20,56.64,0.65,15.18
4934.T,2025-06-10,GC,A,93,20,10,15,25,0,8,15,945,889,-5.9259,20,69.09,1.11,10.36
4095.T,2025-06-26,GC,B,65,10,0,15,25,10,-10,15,1259,1373,9.0548,20,64.29,0.96,3.85
5334.T,2025-06-24,GC,D,38,-20,-15,15,25,10,8,15,4709,5120,8.728,20,64.47,0.66,3.34
8750.T,2025-06-05,GC,B,63,20,0,-5,15,10,8,15,1119.5,1093.5,-2.3225,20,76.92,0.88,5.09
6971.T,2025-06-24,GC,D,0,-20,0,-15,25,-10,-10,15,1691.5,1661.5,-1.7736,20,43.23,0.84,-0.59
2229.T,2025-06-08,GC,D,0,-20,10,-15,25,-10,-10,15,2750.5,2662.5,-3.1994,20,14.45,1.08,-3.38
3086.T,2025-06-11,GC,B,65,20,20,-15,25,10,-10,15,2027,1997,-1.48,20,41.97,2.5,7.57
9220.T,2025-06-18,GC,B,73,20,10,-5,25,0,8,15,1059,1054,-0.4721,20,77.33,1.23,9.72
2809.T,2025-06-03,GC,B,73,10,0,15,25,0,8,15,3334,3397,1.8896,20,63.85,0.76,8.75
5284.T,2025-06-03,GC,D,38,20,-15,-5,15,0,8,15,2053,2093,1.9484,20,88.94,0.4,10.8
2883.T,2025-06-24,GC,B,73,0,0,15,25,10,8,15,1945,1968,1.1825,20,69.57,0.76,1.2
8361.T,2025-06-08,GC,B,75,20,0,15,25,10,-10,15,2456,2527,2.8909,20,68.73,0.72,7.68
5976.T,2025-06-30,GC,C,45,10,10,-15,25,10,-10,15,1089,1185,8.8154,20,37.04,1.07,7.83
2157.T,2025-06-22,GC,B,65,20,20,-15,25,10,-10,15,1105,1308,18.371,20,42.24,1.95,4.87
3433.T,2025-06-25,GC,B,65,10,10,15,25,0,-10,15,1862,1992,6.9817,20,54.81,1.05,8.19
3461.T,2025-06-26,GC,D,38,-20,-15,15,25,10,8,15,517,530,2.5145,20,67.31,0.24,0.63
7046.T,2025-06-15,GC,C,58,20,10,-5,25,-15,8,15,1551,1605,3.4816,20,71.97,1.35,17.64
5945.T,2025-06-26,GC,A,93,10,10,15,25,10,8,15,1913,1989,3.9728,20,54.84,1.38,2.65
8022.T,2025-06-11,GC,C,40,10,-15,5,25,10,-10,15,2663,2685,0.8261,20,48.66,0.55,2.92
5713.T,2025-06-12,GC,B,75,20,0,15,25,10,-10,15,3345,3499,4.6039,20,57.09,0.88,4.73
9560.T,2025-06-23,GC,A,85,20,10,15,25,10,-10,15,1212,1039,-14.2739,20,51.67,1.04,6.36
6455.T,2025-06-24,GC,D,15,-10,0,-15,25,10,-10,15,2090,2292,9.6651,20,41.21,0.9,0.57
6071.T,2025-06-24,GC,B,60,20,10,15,25,-15,-10,15,847,846,-0.1181,20,60.26,1.06,19.85
6858.T,2025-06-25,GC,C,50,20,-15,15,25,0,-10,15,600,572,-4.6667,20,62.32,0.29,9.39
7795.T,2025-06-23,GC,A,85,10,20,15,25,10,-10,15,173,184,6.3584,20,54.55,1.58,4.81
5576.T,2025-06-17,GC,C,48,20,-15,-5,25,0,8,15,2750,2904,5.6,20,71.75,0.29,13.13
9889.T,2025-06-12,GC,B,65,20,0,15,25,0,-10,15,1390,1269,-8.705,20,56.1,0.74,14.64
8059.T,2025-06-29,GC,C,48,20,-15,-5,25,0,8,15,2451,2545,3.8352,20,71.29,0.46,8.32
143A.T,2025-06-29,GC,D,20,20,-15,-15,25,0,-10,15,1064,1077,1.2218,20,30.58,0.06,11.28
4361.T,2025-06-18,GC,A,100,20,10,15,25,10,8,15,1389,1358,-2.2318,20,61.45,1.01,7.7
4347.T,2025-06-22,GC,C,48,20,-15,-5,25,0,8,15,1919,1825,-4.8984,20,73.74,0.51,10.97
165A.T,2025-06-24,GC,C,50,20,10,15,15,10,-10,-10,194,203,4.6392,20,52.94,1.3,3.97
9986.T,2025-06-08,GC,A,83,0,10,15,25,10,8,15,2447,2447,0,20,63.79,1.02,1.35
6870.T,2025-06-26,GC,B,73,-10,20,5,25,10,8,15,1710,1695,-0.8772,20,46.49,3.03,0.51
4825.T,2025-06-15,GC,B,75,20,0,15,25,10,-10,15,1925,2030,5.4545,20,52,0.88,7.72
1904.T,2025-06-18,GC,D,0,-20,-15,-15,25,10,-10,15,3860,3980,3.1088,20,33.33,0.55,2.02
2916.T,2025-06-26,GC,B,65,10,0,15,25,10,-10,15,750,766,2.1333,20,58.06,0.96,3.21
8904.T,2025-06-03,GC,A,83,10,0,15,25,10,8,15,786,799,1.6539,20,58.54,0.92,1.89
2301.T,2025-06-26,GC,C,40,20,0,15,15,10,-10,-10,1771,1800,1.6375,20,57.75,0.83,2.46
2980.T,2025-06-16,GC,A,85,10,20,15,25,10,-10,15,3540,3185,-10.0282,20,51.94,1.55,7.29
1498.T,2025-06-22,GC,D,30,0,-15,5,25,10,-10,15,21860,22155,1.3495,20,46.79,0.26,2.96
9214.T,2025-06-17,GC,D,15,-10,0,-15,25,10,-10,15,1380,1364,-1.1594,20,32.06,0.82,1.71
6544.T,2025-06-05,GC,C,58,20,10,-5,25,-15,8,15,1937.5,2017.5,4.129,20,76.32,1.25,25.96
6237.T,2025-06-26,GC,D,20,-20,-15,15,25,10,-10,15,2444,2777,13.6252,20,52.67,0.45,4.87
2676.T,2025-06-08,GC,C,50,10,-15,15,25,10,-10,15,2098,1960,-6.5777,20,52.52,0.54,3.49
4362.T,2025-06-03,GC,B,78,20,-15,15,25,10,8,15,2226,2429,9.1195,20,56.13,0.6,4.88
6637.T,2025-06-08,GC,C,58,20,10,-5,25,-15,8,15,3275,3680,12.3664,20,90.8,1.17,40.79
255A.T,2025-06-26,GC,C,43,10,10,15,0,10,8,-10,2948,3050,3.46,20,65.45,1.07,3.08
6371.T,2025-06-29,GC,D,0,-20,10,5,0,10,-10,-10,1797,2096,16.6388,20,46.54,1.02,0.09
2136.T,2025-06-09,GC,A,85,20,10,15,25,10,-10,15,1193,1215,1.8441,20,66.96,1.34,7.68
8979.T,2025-06-29,GC,C,48,10,-15,-5,25,10,8,15,177500,184500,3.9437,20,82,0.53,2.34
6237.T,2025-06-08,GC,C,45,10,10,-15,25,10,-10,15,2409,2297,-4.6492,20,38.12,1.27,3.89
9552.T,2025-06-05,GC,C,55,20,10,-15,25,10,-10,15,1343,1276,-4.9888,20,42.78,1.03,4.95
4263.T,2025-06-03,GC,D,0,20,-15,-15,0,10,-10,-10,584,606,3.7671,20,31.31,0.66,1.46
6997.T,2025-06-22,GC,C,40,20,10,-5,25,-15,-10,15,1135,1171,3.1718,20,70.97,1.45,19.55
5076.T,2025-06-16,GC,D,10,0,-15,-15,25,10,-10,15,4625,4650,0.5405,20,41.94,0.18,1.1
9262.T,2025-06-16,GC,D,0,-20,-15,-15,25,-10,-10,15,729,731,0.2743,20,32.81,0.43,-0.58
6180.T,2025-06-15,GC,A,93,10,10,15,25,10,8,15,4880,4820,-1.2295,20,61.14,1.12,6.97
4095.T,2025-06-16,GC,C,58,10,-15,15,15,10,8,15,1241,1310,5.56,20,61.22,0.66,1.81
3550.T,2025-06-30,GC,C,50,10,-15,15,25,10,-10,15,208,216,3.8462,20,55.26,0.17,4.96
7610.T,2025-06-04,GC,D,20,10,-15,-5,25,0,-10,15,148,141,-4.7297,20,72.22,0.3,10.03
3853.T,2025-06-23,GC,C,58,20,10,-5,25,-15,8,15,673,620,-7.8752,20,76.14,1.09,27.64
1364.T,2025-06-25,GC,C,40,0,-15,15,25,10,-10,15,2604,2763,6.106,20,58.47,0.18,3.64
6180.T,2025-06-12,GC,A,93,10,20,15,25,0,8,15,5070,4685,-7.5937,20,68.6,1.95,9.41
2588.T,2025-06-12,GC,D,25,0,20,-15,25,-10,-10,15,2885,3125,8.3189,20,41.67,1.65,-0.05
3915.T,2025-06-05,GC,C,50,20,-15,15,25,0,-10,15,2699,2704,0.1853,20,52.31,0.43,13.09
1681.T,2025-06-29,GC,B,68,10,-15,15,25,10,8,15,2207,2316,4.9388,20,62.64,0.39,7.62
1698.T,2025-06-12,GC,C,50,10,-15,15,25,10,-10,15,3042,3036,-0.1972,20,60.12,0.2,1.57
9900.T,2025-06-30,GC,D,35,0,10,-15,25,10,-10,15,1722,1760,2.2067,20,42.05,1.29,0.58
6087.T,2025-06-16,GC,C,50,10,-15,15,25,10,-10,15,3235,3315,2.473,20,54.17,0.64,2.07
4937.T,2025-06-03,GC,C,45,10,10,-15,25,10,-10,15,1092,952,-12.8205,20,44.62,1.23,5.64
6338.T,2025-06-26,GC,B,65,10,20,-5,25,-15,15,15,1687,1612,-4.4458,20,70.84,3.62,17.73
7049.T,2025-06-22,GC,A,83,20,20,-5,25,0,8,15,873,854,-2.1764,20,82.35,1.98,8.13
7643.T,2025-06-12,GC,B,68,10,-15,15,25,10,8,15,1447,1650,14.029,20,69.42,0.13,4.78
7068.T,2025-06-18,GC,B,73,20,10,-5,25,0,8,15,567,537,-5.291,20,88.78,1.42,14.24
7613.T,2025-06-30,GC,B,75,10,10,15,25,10,-10,15,1166,1214,4.1166,20,57.26,1.49,7.24
1550.T,2025-06-08,GC,A,85,20,20,15,15,10,-10,15,5857,6100,4.1489,20,51.03,1.86,3.05
1306.T,2025-06-25,GC,C,55,0,0,15,25,10,-10,15,295.4,309.3,4.7055,20,56.94,0.9,3.51
9621.T,2025-06-15,GC,A,83,20,20,-5,25,0,8,15,2792,2880,3.1519,20,88.76,1.61,12.48
7203.T,2025-06-04,GC,B,68,20,10,15,15,10,8,-10,2724.5,2465.5,-9.5063,20,58.22,1.08,1.5
2630.T,2025-06-24,GC,B,75,0,20,15,25,10,-10,15,13245,13725,3.624,20,57.77,1.86,6.11
9742.T,2025-06-22,GC,D,0,-10,20,5,15,-10,-10,-10,1647,1713,4.0073,20,48.6,4.32,-1.03
6328.T,2025-06-30,GC,C,53,20,10,15,0,10,8,-10,1832.5,1972.5,7.6398,20,64.6,1.16,3.78
6239.T,2025-06-10,GC,C,50,20,-15,15,25,0,-10,15,1406,1357,-3.4851,20,56.92,0.48,11.84
4188.T,2025-06-29,GC,D,35,-20,10,5,25,10,-10,15,758,816.4,7.7045,20,46.95,1.12,2.01
4990.T,2025-06-25,GC,A,83,-10,20,15,25,10,8,15,465,470,1.0753,20,56.86,3.03,1.17
5715.T,2025-06-19,GC,D,35,10,0,-15,25,10,-10,15,2173,2334,7.4091,20,39.8,0.74,1.73
4421.T,2025-06-19,GC,D,10,-10,0,5,25,10,-10,-10,928,931,0.3233,20,46.88,0.79,1.24
2638.T,2025-06-08,GC,B,60,20,-15,15,25,10,-10,15,2068,2073,0.2418,20,54.83,0.45,4.01
2558.T,2025-06-25,GC,C,48,10,-15,-5,25,10,8,15,2540,2673.5,5.2559,20,70.65,0.65,6.53
6193.T,2025-06-09,GC,D,0,-20,0,-15,25,-10,-10,-10,793,810,2.1438,20,16.67,0.98,-2.79
7571.T,2025-06-18,GC,C,50,20,10,5,25,-15,-10,15,90,100,11.1111,20,46.43,1.01,25.32
8066.T,2025-06-30,GC,A,85,20,20,5,25,10,-10,15,2148,2268,5.5866,20,46.76,2.05,7.51
3249.T,2025-06-11,GC,A,83,10,20,-5,25,10,8,15,120700,122000,1.0771,20,98.21,1.54,3.48
5476.T,2025-06-17,GC,D,10,0,-15,-15,25,10,-10,15,395,401,1.519,20,43.4,0.15,6.47
4058.T,2025-06-16,GC,C,50,20,0,15,25,-15,-10,15,3100,3170,2.2581,20,58.78,0.76,21.46
2639.T,2025-06-24,GC,D,0,0,-15,-15,25,-10,-10,15,1584,1569,-0.947,20,26.14,0,-0.39
4012.T,2025-06-25,GC,D,35,-20,0,15,25,10,-10,15,1575,1675,6.3492,20,60.67,0.85,5.04
